I 75
F 5
T 720
M 5
delta 5 
gamma 1
0	5	0	0	720	0	0
1	4.51	6.66	360	420	5	0
2	4.42	2.61	240	300	5	0
3	8.06	6.07	180	240	5	0
4	9.75	7.67	120	180	5	0
5	2.09	8.49	0	60	5	0
6	4.05	0.97	600	660	5	0
7	9.36	3.51	60	120	5	0
8	0.68	5.71	300	360	5	0
9	1.62	2.5	600	660	5	0
10	1.17	5.15	360	420	5	0
11	7.23	1.87	360	420	5	0
12	4.85	8.35	180	240	5	0
13	4.85	5.27	60	120	5	0
14	4.44	7.68	360	420	5	0
15	4.58	8.48	360	420	5	0
16	8.28	0.99	120	180	5	0
17	8.51	7.48	360	420	5	0
18	0.47	2.2	300	360	5	0
19	0.53	3.78	300	360	5	0
20	6.1	5.95	120	180	5	0
21	1.83	4.98	660	720	5	0
22	1.62	8.64	300	360	5	0
23	1.11	1.19	60	120	5	0
24	1.94	6.39	600	660	5	0
25	2.15	9	0	60	5	0
26	9.18	2.92	300	360	5	0
27	2.6	7.28	60	120	5	0
28	2.3	7.57	240	300	5	0
29	6.71	9.68	420	480	5	0
30	8.3	1.21	60	120	5	0
31	8.19	5.91	480	540	5	0
32	8.26	6.96	360	420	5	0
33	5.22	5.24	300	360	5	0
34	5.36	2.79	600	660	5	0
35	4.19	8.04	120	180	5	0
36	4.98	1.12	180	240	5	0
37	7.94	6.58	240	300	5	0
38	5.67	8.83	480	540	5	0
39	2.16	1.66	540	600	5	0
40	0.06	5.29	360	420	5	0
41	9.52	5.26	300	360	5	0
42	7.46	5.62	420	480	5	0
43	9.61	2.54	360	420	5	0
44	0.03	9.12	660	720	5	0
45	8.9	6.94	660	720	5	0
46	0.4	5.05	180	240	5	0
47	3.75	0.85	540	600	5	0
48	0.65	7.01	540	600	5	0
49	7.74	2.19	240	300	5	0
50	1.94	9.9	0	60	5	0
51	4.04	5.28	540	600	5	0
52	3.84	4.19	660	720	5	0
53	8.25	1.8	360	420	5	0
54	1.16	1.92	600	660	5	0
55	2.62	7.58	120	180	5	0
56	0.73	3.41	660	720	5	0
57	4.93	6.16	60	120	5	0
58	1.42	3.93	240	300	5	0
59	4.38	5.09	420	480	5	0
60	0.43	3.53	300	360	5	0
61	4.63	1.24	660	720	5	0
62	4.18	4.46	660	720	5	0
63	4.05	9.5	420	480	5	0
64	4.68	7.17	480	540	5	0
65	8.88	5.19	420	480	5	0
66	0.48	9.74	360	420	5	0
67	4.06	9.25	120	180	5	0
68	0.56	8.67	0	60	5	0
69	8.68	9.22	420	480	5	0
70	5.65	1.51	480	540	5	0
71	1.7	9.36	60	120	5	0
72	6.3	6.77	660	720	5	0
73	4.05	0.25	240	300	5	0
74	8.74	1.43	360	420	5	0
75	9.61	8.28	660	720	5	0
76	2.5	2.5	0	600	10	15
77	2.5	7.5	0	600	10	15
78	7.5	7.5	0	600	10	20
79	7.5	2.5	0	600	10	15
80	5	5	0	600	10	15
