I 75
F 5
T 720
M 5
delta 5 
gamma 1
0	5	0	0	720	0	0
1	4.21	5.4	180	240	5	0
2	6.94	5.5	0	60	5	0
3	5.34	5.31	60	120	5	0
4	6.29	8.19	480	540	5	0
5	2.23	5.07	360	420	5	0
6	6.85	6.68	480	540	5	0
7	7.47	1.62	240	300	5	0
8	9.52	1.02	300	360	5	0
9	1.75	7.22	60	120	5	0
10	8.28	8.4	600	660	5	0
11	8.78	8.58	60	120	5	0
12	3.66	8.33	540	600	5	0
13	1.44	6.98	660	720	5	0
14	6.31	6.24	180	240	5	0
15	2.06	0.58	540	600	5	0
16	6.23	1.71	420	480	5	0
17	8.81	6.59	480	540	5	0
18	1.8	6.65	0	60	5	0
19	8.61	0.95	60	120	5	0
20	8.92	9.39	480	540	5	0
21	2.4	5.4	540	600	5	0
22	8.08	1.75	300	360	5	0
23	2.24	3	240	300	5	0
24	1.48	2.67	540	600	5	0
25	3.89	0.45	420	480	5	0
26	1.36	8.6	360	420	5	0
27	7.85	8.27	540	600	5	0
28	4.32	4.77	300	360	5	0
29	7.14	5.08	660	720	5	0
30	1.77	5.18	480	540	5	0
31	7.91	9.21	300	360	5	0
32	0.23	6.55	420	480	5	0
33	9.24	6.81	0	60	5	0
34	4.39	6.12	120	180	5	0
35	5	0.64	60	120	5	0
36	1.15	4.8	480	540	5	0
37	4.21	6.67	0	60	5	0
38	9.49	4.52	660	720	5	0
39	2.98	7.64	0	60	5	0
40	3.92	2.2	300	360	5	0
41	3.78	1.22	600	660	5	0
42	5.01	5.89	300	360	5	0
43	6.01	9.19	60	120	5	0
44	0.08	9	480	540	5	0
45	5.76	8.2	660	720	5	0
46	3.34	3.61	360	420	5	0
47	2.86	9.17	0	60	5	0
48	2.03	7.34	360	420	5	0
49	0.18	6.11	660	720	5	0
50	2.7	9.63	120	180	5	0
51	7.34	1.33	180	240	5	0
52	3.53	5.6	540	600	5	0
53	0.45	0.89	300	360	5	0
54	0.56	3.17	360	420	5	0
55	9	6.37	0	60	5	0
56	1.5	3.54	600	660	5	0
57	4.11	4.63	540	600	5	0
58	8.67	1.89	60	120	5	0
59	1.62	5	480	540	5	0
60	4.84	9.5	660	720	5	0
61	2.29	3.33	180	240	5	0
62	5.99	1.19	120	180	5	0
63	8.17	6.27	120	180	5	0
64	9.45	0.25	540	600	5	0
65	1.23	4.12	180	240	5	0
66	5.61	3.61	600	660	5	0
67	0.78	3.32	180	240	5	0
68	3.85	1.14	360	420	5	0
69	9.24	3.5	240	300	5	0
70	5.89	7.1	360	420	5	0
71	1.34	9.03	240	300	5	0
72	0.15	7.36	360	420	5	0
73	4.39	5.42	120	180	5	0
74	4.27	6.82	0	60	5	0
75	7.22	7.77	600	660	5	0
76	2.5	2.5	0	600	10	15
77	2.5	7.5	0	600	10	15
78	7.5	7.5	0	600	10	20
79	7.5	2.5	0	600	10	15
80	5	5	0	600	10	15
