I 75
F 5
T 720
M 5
delta 5 
gamma 1
0	5	0	0	720	0	0
1	6.6	9.79	240	300	5	0
2	9.07	3.63	240	300	5	0
3	4.56	9.25	420	480	5	0
4	0.45	1.4	180	240	5	0
5	5.51	2.7	660	720	5	0
6	6.45	2.47	60	120	5	0
7	9.98	2.49	60	120	5	0
8	1.9	8.12	300	360	5	0
9	8.1	0.17	420	480	5	0
10	8.63	7.93	540	600	5	0
11	0.62	6.37	120	180	5	0
12	0.85	3.9	60	120	5	0
13	0.32	9.95	540	600	5	0
14	2.25	8.99	300	360	5	0
15	9.48	6.89	660	720	5	0
16	3.8	5.29	300	360	5	0
17	1.82	4.92	660	720	5	0
18	1.76	0.93	420	480	5	0
19	7.42	6.12	480	540	5	0
20	0.12	5.49	480	540	5	0
21	7.33	8.17	300	360	5	0
22	5.13	0.1	600	660	5	0
23	9.76	5.29	600	660	5	0
24	4.79	5.64	180	240	5	0
25	7.27	0.86	60	120	5	0
26	8.15	0.73	300	360	5	0
27	8.84	2.89	240	300	5	0
28	0.94	9.12	60	120	5	0
29	8.44	7.36	240	300	5	0
30	0.74	8.83	300	360	5	0
31	9.21	3.88	360	420	5	0
32	0.92	0.6	360	420	5	0
33	7.47	3.16	240	300	5	0
34	6.85	0.44	120	180	5	0
35	3.52	2.8	660	720	5	0
36	4.91	0.05	420	480	5	0
37	4.87	5.52	600	660	5	0
38	0.48	6.47	120	180	5	0
39	9.06	7	660	720	5	0
40	3.43	0.21	0	60	5	0
41	0.11	6.22	0	60	5	0
42	2.94	0.54	240	300	5	0
43	1.61	0.02	120	180	5	0
44	9.24	5.51	540	600	5	0
45	5.41	6.15	120	180	5	0
46	9.78	1.21	60	120	5	0
47	0.92	9.55	0	60	5	0
48	8.96	7.35	300	360	5	0
49	0.08	7.85	480	540	5	0
50	9.67	4.95	480	540	5	0
51	2.47	0.41	60	120	5	0
52	8.14	4.11	0	60	5	0
53	1.95	9.99	0	60	5	0
54	6.79	3.74	240	300	5	0
55	0.68	3.57	600	660	5	0
56	2.41	0.97	540	600	5	0
57	1.13	6.32	540	600	5	0
58	5.61	1.49	120	180	5	0
59	6.78	8.4	240	300	5	0
60	1.76	8.48	240	300	5	0
61	9.15	4.08	240	300	5	0
62	0.81	2.24	600	660	5	0
63	4.18	7.14	120	180	5	0
64	6.03	1.27	600	660	5	0
65	9.07	6.12	480	540	5	0
66	3.73	5.53	660	720	5	0
67	1.03	6.69	60	120	5	0
68	5.26	1.23	600	660	5	0
69	7.86	9.37	480	540	5	0
70	5.5	5.56	120	180	5	0
71	6.97	9.7	540	600	5	0
72	6.2	9.43	120	180	5	0
73	1.29	0.16	600	660	5	0
74	9.33	4	360	420	5	0
75	8.26	9.9	360	420	5	0
76	2.5	2.5	0	600	10	15
77	2.5	7.5	0	600	10	15
78	7.5	7.5	0	600	10	20
79	7.5	2.5	0	600	10	15
80	5	5	0	600	10	15
