I 75
F 5
T 720
M 5
delta 5 
gamma 1
0	5	0	0	720	0	0
1	5.26	6.8	180	240	5	0
2	9.32	5.58	0	60	5	0
3	7.51	3.5	360	420	5	0
4	6.33	1	60	120	5	0
5	9.71	0.69	360	420	5	0
6	6.96	9.95	0	60	5	0
7	1.29	0.83	300	360	5	0
8	1.28	7.1	660	720	5	0
9	5.35	5.82	540	600	5	0
10	4.26	9.68	60	120	5	0
11	9.57	1.95	540	600	5	0
12	9.77	4.54	600	660	5	0
13	9.61	1.05	480	540	5	0
14	2.54	7.77	660	720	5	0
15	1.18	4.34	0	60	5	0
16	7.02	5.61	600	660	5	0
17	6.27	8.16	120	180	5	0
18	4.83	0.9	240	300	5	0
19	8.03	1.24	180	240	5	0
20	8.32	1.26	240	300	5	0
21	9.9	6.58	420	480	5	0
22	5.8	6.71	300	360	5	0
23	5.36	6.02	600	660	5	0
24	6.76	6.14	120	180	5	0
25	5.13	5.89	60	120	5	0
26	4.68	0.74	0	60	5	0
27	3.21	4.57	180	240	5	0
28	0.13	8.98	180	240	5	0
29	3.77	0.54	660	720	5	0
30	9.49	4.04	60	120	5	0
31	1.18	1.13	180	240	5	0
32	0.44	1.56	420	480	5	0
33	6.14	7.99	240	300	5	0
34	3.26	6.49	360	420	5	0
35	8.63	3.7	360	420	5	0
36	3.5	7	0	60	5	0
37	0.38	2.17	240	300	5	0
38	1.77	4.19	600	660	5	0
39	4.89	9.01	540	600	5	0
40	1.42	7.75	300	360	5	0
41	8.45	9.46	120	180	5	0
42	1.19	1.16	420	480	5	0
43	8.02	8.5	360	420	5	0
44	7.07	5.07	120	180	5	0
45	4.22	0	180	240	5	0
46	4.03	4.51	60	120	5	0
47	3.56	9.88	0	60	5	0
48	7.21	3.98	0	60	5	0
49	5.14	9.08	540	600	5	0
50	3.33	2.39	180	240	5	0
51	7.03	4.47	120	180	5	0
52	7.38	3.35	660	720	5	0
53	4.23	8.77	60	120	5	0
54	7.55	9.97	600	660	5	0
55	8.27	5.05	180	240	5	0
56	4.04	2.83	660	720	5	0
57	3.17	7.9	240	300	5	0
58	8.77	3.42	600	660	5	0
59	4.25	2.02	300	360	5	0
60	3.29	1.63	120	180	5	0
61	1.28	9.43	420	480	5	0
62	5.63	0.02	0	60	5	0
63	0.77	7.2	300	360	5	0
64	8.78	7.77	180	240	5	0
65	9.16	0.63	300	360	5	0
66	2.73	8.75	300	360	5	0
67	3.07	5.25	600	660	5	0
68	3.5	0	600	660	5	0
69	2.82	0.5	540	600	5	0
70	7.27	3.04	660	720	5	0
71	5	6.44	300	360	5	0
72	7.55	4.61	540	600	5	0
73	4.36	7.49	300	360	5	0
74	1.63	8.04	0	60	5	0
75	1.05	4.4	120	180	5	0
76	2.5	2.5	0	600	10	15
77	2.5	7.5	0	600	10	15
78	7.5	7.5	0	600	10	20
79	7.5	2.5	0	600	10	15
80	5	5	0	600	10	15
