I 75
F 5
T 720
M 5
delta 5 
gamma 1
0	5	0	0	720	0	0
1	4.71	3.86	360	420	5	0
2	9.25	8.66	360	420	5	0
3	8.67	5.79	60	120	5	0
4	0.01	6.72	180	240	5	0
5	0.36	1.11	360	420	5	0
6	2.99	5.35	540	600	5	0
7	4.12	4.41	120	180	5	0
8	2.49	5.67	480	540	5	0
9	9.54	7.13	540	600	5	0
10	8.23	4.91	300	360	5	0
11	4.15	3.82	540	600	5	0
12	7.96	1.86	480	540	5	0
13	9.48	8.23	360	420	5	0
14	1.21	7.52	420	480	5	0
15	4.42	1.01	420	480	5	0
16	4.92	7.72	360	420	5	0
17	9.41	7.26	120	180	5	0
18	5.44	6.5	0	60	5	0
19	1.5	1.69	180	240	5	0
20	6.58	7.15	540	600	5	0
21	5.75	8.01	540	600	5	0
22	2.91	3	660	720	5	0
23	3.72	5.75	480	540	5	0
24	6.07	3.95	480	540	5	0
25	0.47	8.71	120	180	5	0
26	5.73	5.2	540	600	5	0
27	5.84	3.96	180	240	5	0
28	3	6.64	120	180	5	0
29	3.03	3.14	480	540	5	0
30	1.13	6.73	60	120	5	0
31	2.81	5.58	120	180	5	0
32	2.63	7.66	0	60	5	0
33	9.77	4.89	600	660	5	0
34	8.58	9.98	60	120	5	0
35	0.11	8.13	540	600	5	0
36	7.44	3.66	540	600	5	0
37	9	0.57	480	540	5	0
38	2.4	0.34	660	720	5	0
39	0.09	3.8	360	420	5	0
40	9.29	3.43	600	660	5	0
41	7.73	6.98	660	720	5	0
42	0.32	4.26	120	180	5	0
43	4.22	0.49	240	300	5	0
44	7.58	2.4	360	420	5	0
45	1.9	9.44	420	480	5	0
46	6	7.74	60	120	5	0
47	8.29	2.94	180	240	5	0
48	2.61	5.64	660	720	5	0
49	3.47	8.53	180	240	5	0
50	5.5	5.44	660	720	5	0
51	6.7	5.23	300	360	5	0
52	6.33	2.51	420	480	5	0
53	4.98	7.53	0	60	5	0
54	1.61	4.82	300	360	5	0
55	8.58	7.35	240	300	5	0
56	0.78	8.44	0	60	5	0
57	2.96	5.74	120	180	5	0
58	2.45	9.33	600	660	5	0
59	6.72	6.96	0	60	5	0
60	4.84	9.01	0	60	5	0
61	2.26	6.74	540	600	5	0
62	5.19	4.92	660	720	5	0
63	6.55	9.45	120	180	5	0
64	9.26	9.87	0	60	5	0
65	1.87	1.93	60	120	5	0
66	1.58	2.55	660	720	5	0
67	1.05	5.44	540	600	5	0
68	2.1	2	600	660	5	0
69	6.41	5.15	240	300	5	0
70	1.34	4.7	60	120	5	0
71	4.71	6.37	480	540	5	0
72	8.28	7.16	600	660	5	0
73	4.14	8.24	480	540	5	0
74	0.07	4.89	240	300	5	0
75	4.02	4.27	660	720	5	0
76	2.5	2.5	0	600	10	15
77	2.5	7.5	0	600	10	15
78	7.5	7.5	0	600	10	20
79	7.5	2.5	0	600	10	15
80	5	5	0	600	10	15
