I 25
F 5
T 720
M 5
delta 5 
gamma 1
0	5	0	0	600	0	0
1	0.6	9.08	120	180	5	0
2	6	9.08	180	240	5	0
3	7.86	3.42	180	240	5	0
4	7.2	7.55	420	480	5	0
5	5.53	9.44	540	600	5	0
6	9.23	2.43	240	300	5	0
7	4.77	2.31	180	240	5	0
8	8.35	0.18	300	360	5	0
9	5.64	7.02	420	480	5	0
10	9.88	4.02	300	360	5	0
11	7.11	0.61	300	360	5	0
12	0.62	2.88	0	60	5	0
13	2.96	5.5	0	60	5	0
14	5.06	1.01	120	180	5	0
15	5.39	7.89	120	180	5	0
16	7.97	4.49	600	660	5	0
17	3.64	3.07	180	240	5	0
18	9.27	9.44	120	180	5	0
19	4.14	9.04	660	720	5	0
20	6.34	1.79	360	420	5	0
21	5.91	8.54	180	240	5	0
22	6.23	1.75	480	540	5	0
23	0.6	5.61	120	180	5	0
24	4.67	3.79	120	180	5	0
25	0.46	1.59	420	480	5	0
26	2.5	2.5	0	600	10	5
27	2.5	7.5	0	600	10	5
28	7.5	7.5	0	600	10	5
29	7.5	2.5	0	600	10	5
30	5	5	0	600	10	10
