I 25
F 5
T 720
M 5
delta 5 
gamma 1
0	5	0	0	600	0	0
1	2.72	3.64	120	180	5	0
2	2.99	1.09	60	120	5	0
3	2.55	7.17	120	180	5	0
4	6.29	4.19	240	300	5	0
5	4.33	6.21	0	60	5	0
6	5.88	5.45	660	720	5	0
7	0.5	2.22	60	120	5	0
8	1.72	4.3	600	660	5	0
9	3.49	6.56	480	540	5	0
10	4.87	9.21	420	480	5	0
11	8.7	8.88	120	180	5	0
12	9.72	6.39	480	540	5	0
13	4.1	5.11	60	120	5	0
14	2.25	5.42	120	180	5	0
15	7.8	7.9	600	660	5	0
16	2.52	7.85	660	720	5	0
17	3.73	7.17	60	120	5	0
18	4.08	1.04	180	240	5	0
19	7.01	8.64	480	540	5	0
20	5.74	3.22	600	660	5	0
21	9.34	9.84	300	360	5	0
22	8.65	7.79	180	240	5	0
23	2.36	7.65	0	60	5	0
24	9.54	2.05	360	420	5	0
25	9.98	3.14	660	720	5	0
26	2.5	2.5	0	720	10	5
27	2.5	7.5	0	720	10	5
28	7.5	7.5	0	720	10	5
29	7.5	2.5	0	720	10	5
30	5	5	0	720	10	10
