I 25
F 5
T 720
M 5
delta 5 
gamma 1
0	5	0	0	720	0	0
1	9.48	8.89	180	240	5	0
2	6.05	4.23	540	600	5	0
3	6.12	6.07	300	360	5	0
4	6.48	7.8	300	360	5	0
5	3.82	0.74	120	180	5	0
6	6.85	8	120	180	5	0
7	4.23	2.33	540	600	5	0
8	5.6	8.93	660	720	5	0
9	3.86	8.93	300	360	5	0
10	4.68	7.66	300	360	5	0
11	5.51	3.84	300	360	5	0
12	3.42	6.74	0	60	5	0
13	3.81	7.75	360	420	5	0
14	3.29	5.6	180	240	5	0
15	9.15	6.77	540	600	5	0
16	3.72	7.56	180	240	5	0
17	1.97	2.53	360	420	5	0
18	7.86	0.96	60	120	5	0
19	5.12	7	120	180	5	0
20	6.48	7.83	240	300	5	0
21	9.06	9.03	300	360	5	0
22	0.66	5.18	240	300	5	0
23	8.61	3.65	360	420	5	0
24	1.06	4.69	300	360	5	0
25	8.8	7.59	240	300	5	0
26	2.5	2.5	0	600	10	5
27	2.5	7.5	0	600	10	5
28	7.5	7.5	0	600	10	5
29	7.5	2.5	0	600	10	5
30	5	5	0	600	10	10
