I 25
F 5
T 720
M 5
delta 5 
gamma 1
0	5	0	0	720	0	0
1	5.59	7.35	420	480	5	0
2	6.82	1	0	60	5	0
3	6.45	7.12	600	660	5	0
4	0.32	2.73	660	720	5	0
5	9.69	4.96	360	420	5	0
6	5	0.48	120	180	5	0
7	2.88	0.68	240	300	5	0
8	6.37	1.91	660	720	5	0
9	7.86	4.03	300	360	5	0
10	0.29	9.15	0	60	5	0
11	2.43	3.39	540	600	5	0
12	0.5	5.28	480	540	5	0
13	8.51	6.87	660	720	5	0
14	1.33	5.83	660	720	5	0
15	0.44	4.94	360	420	5	0
16	6.57	5.3	300	360	5	0
17	6.25	4.27	240	300	5	0
18	5.85	1.14	540	600	5	0
19	6.8	9.9	420	480	5	0
20	9.76	9.75	60	120	5	0
21	6.81	9.25	60	120	5	0
22	2.43	3.31	360	420	5	0
23	1.08	2.41	240	300	5	0
24	5.92	9.87	120	180	5	0
25	2.23	2.96	300	360	5	0
26	2.5	2.5	0	600	10	5
27	2.5	7.5	0	600	10	5
28	7.5	7.5	0	600	10	5
29	7.5	2.5	0	600	10	5
30	5	5	0	600	10	10
