I 50
F 5
T 720
M 5
delta 5 
gamma 1
0	5	0	0	720	0	0
1	9.82	8.09	180	240	5	0
2	5.44	4.54	60	120	5	0
3	3.72	8.49	240	300	5	0
4	5.87	9.35	480	540	5	0
5	6.57	7.93	540	600	5	0
6	3.26	7.33	180	240	5	0
7	7.56	3.43	180	240	5	0
8	4.98	8.7	180	240	5	0
9	2.91	3.23	300	360	5	0
10	2.04	5.41	0	60	5	0
11	8.23	3.41	60	120	5	0
12	4.08	1.01	240	300	5	0
13	0.68	5.53	240	300	5	0
14	0.76	5.27	60	120	5	0
15	0.54	9.72	120	180	5	0
16	7.35	0	120	180	5	0
17	7.46	7.39	540	600	5	0
18	0.53	2.54	540	600	5	0
19	5.72	9.82	0	60	5	0
20	5.46	1.21	420	480	5	0
21	5.12	9.38	660	720	5	0
22	0.09	0.09	240	300	5	0
23	1.39	6.15	60	120	5	0
24	4.23	6.29	0	60	5	0
25	2.64	5.81	600	660	5	0
26	5.82	2.88	240	300	5	0
27	4.1	5.87	360	420	5	0
28	8.59	7.28	540	600	5	0
29	7.64	8.85	60	120	5	0
30	5.83	8.35	300	360	5	0
31	4.99	5.88	0	60	5	0
32	7.2	2.75	180	240	5	0
33	8.82	8.41	420	480	5	0
34	2.7	4.32	0	60	5	0
35	5.48	4.8	480	540	5	0
36	1.69	7.26	540	600	5	0
37	9.08	2.44	240	300	5	0
38	9.79	5.77	120	180	5	0
39	1.11	5.95	420	480	5	0
40	5.84	3.87	360	420	5	0
41	9.5	0.98	660	720	5	0
42	5.14	1.97	420	480	5	0
43	4.26	7.65	60	120	5	0
44	5.16	4.9	180	240	5	0
45	6.04	8.25	660	720	5	0
46	0.91	9.54	600	660	5	0
47	9.88	4.94	600	660	5	0
48	2.14	4.01	240	300	5	0
49	7.39	8.93	120	180	5	0
50	4.36	1.21	600	660	5	0
51	2.5	2.5	0	600	10	10
52	2.5	7.5	0	600	10	10
53	7.5	7.5	0	600	10	15
54	7.5	2.5	0	600	10	10
55	5	5	0	600	10	10
