I 50
F 5
T 720
M 5
delta 5 
gamma 1
0	5	0	0	720	0	0
1	1.92	8.74	480	540	5	0
2	2.2	7.85	360	420	5	0
3	6.1	6.81	60	120	5	0
4	7.47	3.17	480	540	5	0
5	6.74	10	300	360	5	0
6	9.11	9.83	480	540	5	0
7	0.87	3.99	300	360	5	0
8	2.07	9.42	240	300	5	0
9	6.09	5.47	300	360	5	0
10	0.52	6.64	480	540	5	0
11	4.42	5.53	240	300	5	0
12	9.5	1.78	180	240	5	0
13	6.69	7.36	540	600	5	0
14	2.29	3.38	360	420	5	0
15	1.64	9.94	360	420	5	0
16	3.57	2.83	660	720	5	0
17	9.74	9.15	240	300	5	0
18	8.22	0.91	540	600	5	0
19	0.3	9.13	120	180	5	0
20	1.48	3.02	600	660	5	0
21	2.07	1.71	300	360	5	0
22	8.7	8.76	480	540	5	0
23	6.06	8.91	300	360	5	0
24	1.91	1.01	240	300	5	0
25	2.73	7.88	240	300	5	0
26	7.84	3.49	240	300	5	0
27	7.92	5.87	600	660	5	0
28	7.06	1.79	120	180	5	0
29	5.95	6.01	180	240	5	0
30	9.7	2.9	240	300	5	0
31	0.75	7.35	660	720	5	0
32	7.8	8.37	300	360	5	0
33	9.55	6.12	300	360	5	0
34	3.01	6.02	360	420	5	0
35	2.62	2.75	480	540	5	0
36	1.29	4.33	360	420	5	0
37	9.65	1.57	600	660	5	0
38	5.89	9.46	480	540	5	0
39	5.85	3.61	300	360	5	0
40	4.31	1.84	300	360	5	0
41	8.39	0.23	540	600	5	0
42	1.98	8.48	660	720	5	0
43	4.08	5.61	420	480	5	0
44	4.19	7.44	360	420	5	0
45	5.22	5.02	600	660	5	0
46	6.79	6.6	480	540	5	0
47	4.7	6.89	60	120	5	0
48	7.34	3.67	600	660	5	0
49	2.39	5.31	600	660	5	0
50	8.94	7.39	0	60	5	0
51	2.5	2.5	0	600	10	10
52	2.5	7.5	0	600	10	10
53	7.5	7.5	0	600	10	15
54	7.5	2.5	0	600	10	10
55	5	5	0	600	10	10
