I 50
F 5
T 720
M 5
delta 5 
gamma 1
0	5	0	0	720	0	0
1	1.56	1.48	300	360	5	0
2	7.52	5.2	240	300	5	0
3	1.09	6.5	360	420	5	0
4	7.52	3.82	480	540	5	0
5	8.75	3.17	480	540	5	0
6	9.93	5.2	0	60	5	0
7	6.34	4.28	0	60	5	0
8	1.38	6.46	180	240	5	0
9	3.13	2.11	660	720	5	0
10	5.43	0.41	0	60	5	0
11	0.24	1.38	300	360	5	0
12	9.31	1.57	120	180	5	0
13	0.84	2.08	600	660	5	0
14	4.07	9.57	240	300	5	0
15	3.62	9.22	420	480	5	0
16	7.41	5.72	180	240	5	0
17	3.66	8.96	360	420	5	0
18	2.57	5.2	240	300	5	0
19	9.79	7.42	180	240	5	0
20	0.17	9.84	600	660	5	0
21	7.47	1.33	540	600	5	0
22	8.46	3.41	180	240	5	0
23	9.02	7.6	420	480	5	0
24	2.85	6.63	420	480	5	0
25	3.4	6.68	660	720	5	0
26	0.71	8.79	0	60	5	0
27	3.99	5.32	0	60	5	0
28	6.02	8.12	600	660	5	0
29	3.14	2.44	660	720	5	0
30	3.69	4	660	720	5	0
31	3.61	6.45	360	420	5	0
32	4.19	0.32	0	60	5	0
33	6.25	2.36	240	300	5	0
34	0.29	9.19	120	180	5	0
35	6.67	3.21	660	720	5	0
36	6.56	1.25	180	240	5	0
37	4	8.56	60	120	5	0
38	7.76	8.33	60	120	5	0
39	4.07	5.47	120	180	5	0
40	4.64	9.55	300	360	5	0
41	5.1	0.88	0	60	5	0
42	0.54	3.24	600	660	5	0
43	7.93	2.14	420	480	5	0
44	8.82	9.29	60	120	5	0
45	4.18	9.28	300	360	5	0
46	7.34	9.66	420	480	5	0
47	7.49	6.37	180	240	5	0
48	6.96	1.06	240	300	5	0
49	7.47	7.02	120	180	5	0
50	9.3	2.46	360	420	5	0
51	2.5	2.5	0	600	10	10
52	2.5	7.5	0	600	10	10
53	7.5	7.5	0	600	10	15
54	7.5	2.5	0	600	10	10
55	5	5	0	600	10	10
