I 50
F 5
T 720
M 5
delta 5 
gamma 1
0	5	0	0	720	0	0
1	0.35	8.76	600	660	5	0
2	0.95	8.8	480	540	5	0
3	7.87	9.85	360	420	5	0
4	2.97	1.91	660	720	5	0
5	7.21	3.5	540	600	5	0
6	8.17	9.28	540	600	5	0
7	6.43	1.7	300	360	5	0
8	0.17	2.67	540	600	5	0
9	2.99	3.43	480	540	5	0
10	1.67	7.08	120	180	5	0
11	6.37	0.83	60	120	5	0
12	7.16	7.98	300	360	5	0
13	3.99	3.58	600	660	5	0
14	6.58	3.76	0	60	5	0
15	1.87	1.97	540	600	5	0
16	4.25	4.34	660	720	5	0
17	1.26	9.89	120	180	5	0
18	0.65	3.12	240	300	5	0
19	1.39	8.37	240	300	5	0
20	0.74	0.66	540	600	5	0
21	7.36	2.22	120	180	5	0
22	2.98	9.89	600	660	5	0
23	1.07	0.12	660	720	5	0
24	2.26	0.24	660	720	5	0
25	8.19	6.15	120	180	5	0
26	3	8.42	180	240	5	0
27	9.58	3.88	180	240	5	0
28	6.76	8.85	0	60	5	0
29	7.02	4.74	120	180	5	0
30	2.21	7.99	0	60	5	0
31	6.08	5.75	480	540	5	0
32	2.66	4.81	540	600	5	0
33	9.48	8.33	600	660	5	0
34	0.79	6.7	60	120	5	0
35	9.51	9.45	660	720	5	0
36	1.25	2.48	300	360	5	0
37	3.98	2	300	360	5	0
38	6.48	7.92	420	480	5	0
39	1.84	1.16	300	360	5	0
40	3.88	3.07	180	240	5	0
41	4	7.58	660	720	5	0
42	9.67	5.03	420	480	5	0
43	8.58	9.94	240	300	5	0
44	7.34	7.9	240	300	5	0
45	6.72	3.98	660	720	5	0
46	9.03	4.49	540	600	5	0
47	9.62	1.24	360	420	5	0
48	0.95	3.81	120	180	5	0
49	7.89	1.36	120	180	5	0
50	5	1.69	360	420	5	0
51	2.5	2.5	0	600	10	10
52	2.5	7.5	0	600	10	10
53	7.5	7.5	0	600	10	15
54	7.5	2.5	0	600	10	10
55	5	5	0	600	10	10
